time,sine,square,triangle,target
3.62,2.0269195907858615,4.467125415406425,3.717921613539452,2.819919476283298
3.63,1.6213043212693061,4.5960704161770884,3.6172127670593635,2.633532528175895
3.64,1.705274423046887,4.913797964920168,3.2974051946811818,2.5121656629560376
3.65,1.9032422598887817,4.750904418604472,3.740169751798699,2.7945919437561644
3.66,1.4853774477261241,4.695042345065978,3.5922523625429954,2.7267928487938553
3.67,1.4207971259226988,4.461623966084446,3.427132378949918,2.4210170112992877
3.68,1.5406307342113634,4.384899356146288,3.36959040652915,2.4800045839563314
3.69,1.604260515484127,4.643859334573785,3.4456632575985804,2.8152014465583806
3.7,1.434764734329757,4.351220983600637,3.0132308174461295,2.4752894184833245
3.71,1.61990255321703,4.4847541105046,3.1040013462549303,2.7363104003576098
3.72,1.52116273036342,4.503905138073266,2.951907133337313,2.4572458433969944
3.73,1.5028075246088965,4.768375796561825,3.3549238671780666,2.6123746760479714
3.74,1.4465946185301783,4.466748729059464,3.1466743190299535,2.44280903406021
3.75,1.730849627959833,4.143913251575027,2.5876880638506163,2.6079237467961853
3.7600000000000002,1.323531469242619,1.502396171311958,2.634120582323649,2.369051554547628
3.77,1.0416369075432284,1.3160148194150267,2.7918385568377633,2.47039510544303
3.7800000000000002,1.6423104590744222,1.430874905563198,2.6729020231441045,2.644589934247051
3.79,1.3303222494763922,1.410844628600041,2.4717092922143005,2.559883659992868
3.8000000000000003,1.4503979778490952,1.3818839708840693,2.9327937580363996,2.56095906701388
3.81,1.6796541346046516,1.5466729922036113,2.6062064557011873,2.6583168713887835
3.8200000000000003,1.2481482883106618,1.1868772071784384,2.5680032013520115,2.6432244997778174
3.83,1.3512008013895618,1.3442024156368306,2.3162063421164136,2.594286778936094
3.84,1.3463638450974624,1.530209854190339,2.4792071791443044,2.718330558177338
3.85,1.534416312223434,1.3291690595778562,2.2377153946968704,2.9337487929268153
3.86,1.7967916971327582,1.1751160645933523,2.189036323815145,3.0537839508303266
3.87,1.8778308396838443,1.5278120622288442,2.2684798186054227,2.7665789082994907
3.88,1.909647224564544,1.5982067485635456,1.844219976088552,3.0067241190313547
3.89,1.7122658160431778,1.4173041949647356,2.29837502059505,2.8896554190986747
3.9,1.6472801595716668,1.1205956570477134,2.006754397731481,2.979360653977108
3.91,2.1147231152129384,1.533606446276519,2.119015339058981,2.934700423659878
3.92,2.117089728190539,1.167205102455494,1.6760552055982931,3.2870176265044737
3.93,2.3587344172882005,1.4720964922751718,1.6362414065537834,3.3230040760147816
3.94,2.4914959041494984,1.2868307337710219,1.5335937926617054,3.5803793779307105
3.95,2.495930938450493,1.2446478341082359,1.6962585640636,3.3490989203291774
3.96,2.6945042483751775,1.3558338351968389,1.6023566066668318,3.54952713464513
3.97,2.707821320453465,1.3958852533319484,1.4528379102214481,3.4020141646707285
3.98,2.8571503575425368,1.3245038246098693,1.300223682834821,3.542313038816456
3.99,2.758393787984206,1.5154453400768486,1.1953596356064442,3.675509826201948
4.0,2.945265684653171,4.452597898150324,1.3268339868976544,3.076358124356684
4.01,3.1080405737212367,4.673483409634791,1.324085477008631,2.891654685847781
4.0200000000000005,3.3105065046980617,4.56522625003252,1.3530090413755156,3.050040845259143
4.03,3.2142657259034495,4.413649874782797,1.7760952513653645,2.9358949788255444
4.04,3.461921690585002,4.387572380312214,1.5785226839889668,3.093610146661732
4.05,3.4321420854058102,4.2665324168743,1.860136231416261,3.209739070330015
4.0600000000000005,3.5519788903462697,4.566706813057085,1.6346203706877285,3.0687981739359844
4.07,3.7989240479883524,4.466765726971149,1.8239348637240236,3.172926180582095
4.08,3.4321656222339585,4.154297949245443,1.839964769438466,3.0739750763130487
4.09,3.632709251383404,4.438714463579912,1.6403462521642984,3.110079581511178
4.1,3.6868228545946473,4.382137335578207,2.2069840418575417,3.4023685009947897
4.11,3.6292777372928464,4.765706682931192,2.0200056385466043,3.156439655204524
4.12,3.9739524363375938,4.257970822349117,2.2259600170341045,3.255979522146955
4.13,4.277350558692879,4.298458255129896,2.0494346342553476,3.393422458028131
4.14,4.177044353083751,4.6935823013380205,2.2080796146993444,3.1961558392038563
4.15,4.317682305633843,4.731803314400034,2.1595455690970304,3.361236990088793
4.16,4.519395736744132,4.4063050321441875,2.561764999196181,3.694356548776067
4.17,4.6098774134572125,4.423789454914928,2.4774611567765565,3.616846081599448
4.18,4.429706954248555,4.617117475527211,2.550685233486308,3.7068693476774492
4.19,4.700738620299072,4.16128194366925,2.7742462047584997,3.7074309189834427
4.2,4.53077289263742,4.23343701490577,2.80609095335513,3.6501442333267637
4.21,4.408523341083081,4.478203548996591,2.807537493138663,3.730384576694197
4.22,4.4701196943039125,4.761713035603275,2.520347294786334,3.381956943501204
4.23,4.3424237619573915,4.454199148289874,2.701308328745265,3.6491524070953227
4.24,4.448022032302811,4.537312968683482,2.7160595542054766,3.708291679304346
4.25,4.5371412232815995,1.5998630321872036,3.0585886650082816,3.9151733271768268
4.26,4.722214357229543,1.7505667263716027,3.033377059204121,3.9582838292234173
4.2700000000000005,4.861288712358669,1.3349358610123159,2.846772701744424,3.8121545270561077
4.28,4.342436807922228,1.4216651109479335,3.1041840863384986,3.78879450511433
4.29,4.607917252246036,1.7064550627226036,2.9586873415327006,3.805274062299405
4.3,4.347190626419365,1.1885289935262338,3.2545372576564326,3.6234745482562327
4.3100000000000005,4.558289087130454,1.5834145242639708,3.0613357162256674,3.8699227315878026
4.32,4.41966636019614,1.266565675999544,3.4766283227516412,3.649416766825663
4.33,4.097935573559667,1.440142558911425,3.5166654633446313,3.7041212071838134
4.34,4.493313881103321,1.3866981096291107,3.8268229055742515,3.718234130978647
4.3500000000000005,4.187566671209613,1.2759049706956063,3.7207458402586324,3.609212874431863
4.36,4.136684028311263,1.272019221441421,3.580806350360782,3.6412640214404175
4.37,3.9824984221939252,1.4670810275434434,3.8445199438511897,3.6250637345574765
4.38,3.97783928247388,1.578452206442751,3.5527232966573377,3.6472160437629717
4.39,4.076860321001203,1.404180322135036,3.6869423055713177,3.7660982005446013
4.4,3.8963816175258215,1.4351310750035111,3.95943531312076,3.553891428320602
4.41,3.896109611479367,1.5127305838173086,3.6233391453553097,3.5464194162887144
4.42,3.813859094886004,1.273797622323766,4.028489510039101,3.5455594865227025
4.43,3.878528016004348,1.5388291042516027,3.934782304587983,3.4866126155632506
4.44,3.5154715412215616,1.5511646236714847,4.179305528863873,3.292995056234912
4.45,3.235861174165945,1.8274972969002874,4.054109735196983,3.343935237266645
4.46,3.5504258365566566,1.366025210612525,4.359767230558228,3.404859329276606
4.47,3.224355638069043,1.3533293042670131,4.358976449636863,3.0822842595959914
4.48,3.3581681372911905,1.5433626820429325,4.6451973763926,3.1698654162258055
4.49,3.138284704331839,1.5511276207710059,4.485516327208993,3.2056317680004023
4.5,2.9531222895900036,4.4388116787404055,4.42519149409668,3.7227891856475805
4.51,2.9291359119374403,4.459242876661383,4.444758385521497,3.67964310569488
4.5200000000000005,3.0874563510644037,4.605486001691226,4.204127393428749,3.6542472593624624
4.53,3.007306139457975,4.393512534532427,4.421138535824092,3.714690509283001
4.54,2.582547772512034,4.458101278682218,4.386380237099768,3.3805185081229947
4.55,2.4994884394344266,4.5355561149646,4.62411778445057,3.4099714481103707
4.5600000000000005,2.552159939895617,4.675922279933656,4.063093176619747,3.269759045230244
4.57,2.1472135652441753,4.428046409909679,4.055707424829979,2.966417071494181
4.58,2.2475385343414302,4.236350006925711,3.941934421680911,2.876360397343846
4.59,2.1017217054009656,4.224856608245903,4.004267239465753,2.908309613113632
4.6000000000000005,2.0725776873465027,4.326635026665467,3.9672371962879613,2.8936801889417665
4.61,1.806173990966276,4.318310021682127,3.8330384198081777,2.6962952354994383
4.62,1.6072332275956085,4.497736214466564,3.9519116716937126,2.525690980468676
4.63,1.4568835756398368,4.337558487925106,3.61390099475652,2.376709313306345
4.64,1.5444311319768635,4.412844896603291,3.807253202411504,2.442381038198822
4.65,1.5887875404273222,4.401797846888928,3.6710278109719927,2.305659350034926
4.66,1.5583773441136914,4.453459212669878,3.518273706394082,2.4257303887916937
4.67,1.8680514376671637,4.726497635937701,3.405313422922714,2.5481891992979584
4.68,1.6870995667705944,4.624196941637154,3.7816198216168146,2.84322648313272
4.69,1.3114684054199433,4.524178815414386,3.196064572423096,2.213355427403302
4.7,1.4892690930035202,4.450281516567692,3.310958951900811,2.3261423670141292
4.71,1.3385268887106827,4.454585926540112,3.0782343477671676,2.1431050216175325
4.72,1.3362048624141112,4.572439076823953,3.4214734493846373,2.2781502407106426
4.73,1.3964034798886011,4.612151350865856,3.2127513224215987,2.04732973892575
4.74,1.457138614105418,4.38111774981168,2.8969386336266876,2.0498040098891863
4.75,1.298598915813547,4.5273306358620165,3.0240470454982242,2.031815377046995
4.76,1.5292120294844316,1.10963486317819,2.9188017757738676,2.2786330798641656
4.7700000000000005,1.1812817042705646,1.4570608220979782,2.7300831723831545,1.8469776376880218
4.78,1.3833217359036332,1.5423069878111226,2.8706657107713847,2.1164987773228803
4.79,1.8255344758712346,1.3808982778538839,2.7471066262283244,2.5129538527134834
4.8,1.469069380011693,1.7055989042119841,2.654925443523802,2.289930997918069
4.8100000000000005,1.6996974593749117,1.2877948605145935,2.5492431936403595,2.4704172706665997
4.82,1.522674633385721,1.4579477078165597,2.560970477656115,2.4156405598624042
4.83,1.648198541168966,1.4187244280275855,2.464279901537842,2.676735324547897
4.84,1.5966942109023368,1.4087394802724194,2.3726310282319467,2.6137921776737953
4.8500000000000005,1.6355097193635797,1.406567500102936,2.195838505226598,2.6212153842375914
4.86,1.599197948527629,1.4408600213208995,2.5067667328227055,2.5301016410332497
4.87,1.8626137999637047,1.5555963405981934,2.001481817904966,2.8727647047570954
4.88,1.7268525379728894,1.6376431987797955,2.1747303103004887,2.6595231660342615
4.89,2.049123159612864,1.4239241249848313,1.9902613002916436,2.966909500070826
4.9,2.1976020918207264,1.5505409566709565,2.260210817558306,3.079449719614365
4.91,2.1653206253094464,1.3155896857079812,1.7679680988934416,3.1833801224480656
4.92,2.1471598317730884,1.5428964572379893,1.730719890034556,3.147169610504365
4.93,2.357855917212622,1.306262680613992,1.6287440685938237,3.4433082364809606
4.94,2.3276944097575436,1.593183574110329,1.7722986979739817,3.3091027232667565
4.95,2.6251575524151716,1.766635483080218,1.4353791581048974,3.3850777312228346
4.96,2.274469831698376,1.40536543933971,1.5148511026208196,3.4943633619405006
4.97,2.6162759895141985,1.0847125091760423,1.181576081193697,4.067846366065529
4.98,2.4485688524169684,1.3393923407110535,1.5018259774177558,3.6605286985646983
4.99,2.630288457878033,1.6150536299302178,1.3185205883501867,3.916010907650471
5.0,3.1954305516063193,4.607336075695745,1.0954881316801661,3.04385865564916
5.01,3.2212380789672665,4.560230197629432,1.5733697067682306,3.0965842340441188
5.0200000000000005,3.060903231389628,4.677893729337011,1.2530412060485838,3.0928028837062436
5.03,3.034558498406852,4.596708349604331,1.6555434352307328,2.9508132570402763
5.04,2.8969630966510564,4.710270446805055,1.4790923667319216,2.794180126830131
5.05,3.3871397261448806,4.6640723691509045,1.9134143491212394,3.1000085319187836
5.0600000000000005,3.963328784641697,4.757347221149103,1.840772559549798,3.2159239089171847
5.07,3.734961987295712,4.577247743306149,1.622600365913534,3.1554948399931364
5.08,3.6645041254151054,4.661878742032924,1.7015007091954306,3.0940167897690363
5.09,3.9182201559639673,4.474115950123199,2.0104724558575002,3.3559442162961988
5.1000000000000005,3.6740554024089906,4.428532363001677,1.93527827731867,3.2146348862862095
5.11,3.9593182979253756,4.786008652613934,2.014511327964948,3.2786746520623264
5.12,4.10000816980174,4.5551645533732446,2.3104617681606507,3.5065038836195233
5.13,4.1419278446196435,4.646333030478063,2.049971363082863,3.4265622334424655
5.14,4.351391284040368,4.540844513157132,2.2492421724007334,3.5045583481823237
5.15,4.341484459810561,4.430846926176015,2.4522656532558056,3.5835220400548398
5.16,4.451178011627878,4.52338177132833,2.4931632961500343,3.69211264622839
5.17,4.283116417499016,4.744073830318811,2.401765792436521,3.64886009293783
5.18,4.586429911865365,4.6076711048824475,2.445269595220352,3.8981629773498185
5.19,4.745367280520926,4.256624294149962,2.276544385394855,4.049439244273909
5.2,4.358600092763345,4.488345848728591,2.450518347406954,3.9552157249360995
5.21,4.400371177029019,4.797705418878408,2.7357052572860967,4.032277157673559
5.22,4.7829623513757396,4.488570038319157,2.7266670078980777,4.29080411104142
5.23,4.551374966300308,4.242839970805195,2.825148223851061,4.160625899213052
5.24,4.819500146936505,4.814858105635434,3.0444016569506407,4.321639188322335
5.25,4.523442453344433,1.5299550299038884,2.7508625317673987,4.30007908020929
5.26,4.827802518200812,1.4134297010396097,2.967997280861029,4.5059195995422865
5.2700000000000005,4.603698940327151,1.3667510037447528,3.1005610314059426,4.25417974344556
5.28,4.608313090176177,1.591896909758555,3.021354452441724,4.405185872477846
5.29,4.797856254822758,1.3403354291939573,3.4288427743181367,4.1653302641437016
5.3,4.457205639270384,1.6021035659595944,3.4090937463134545,4.040269008700107
5.3100000000000005,4.328814344007757,1.508242628153463,3.373987286700364,4.006264243549237
5.32,4.368209873576031,1.462166611701787,3.679984504453241,4.12882280462003
5.33,4.468001092501021,1.4468085590216013,3.2150459244132077,4.341821800451868
5.34,4.0890794415129665,1.397175249475412,3.518965320577902,3.7820500310066696
5.3500000000000005,4.388945390991619,1.586211336710858,3.643360779540799,4.294697914977542
5.36,4.135894528020113,1.290256620998444,3.5017974556294673,3.8299982073059495
5.37,4.341919442103557,1.1730844098708746,3.7613785710148453,4.005849623762888
5.38,3.695825317702591,1.5194312157962528,3.5995013897254804,3.527590408494886
5.39,3.8800223128520943,1.5220327607398834,3.9525916770024923,3.673279544280152
5.4,3.653712883372652,1.498647766064329,4.075896627239634,3.3597832046445784
5.41,3.7089258057896792,1.4874176815568374,4.013944817130582,3.5898493402824556
5.42,3.795340589336218,1.3746304010618604,3.7367084421979637,3.733847231127768
5.43,3.6354274267586333,1.546230391555504,3.9433751381812567,3.5991845840384085
5.44,3.5299628064865414,1.4172170154504329,4.253776474753257,3.342782854297726
5.45,3.449428460168738,1.3488331437886552,4.230713551335235,3.288713153175776
5.46,3.410416343951244,1.3759698854829145,3.8586502561661873,3.304899269824547
5.47,3.114620307648445,1.7372099224101278,4.55559889911865,3.230124255830089
5.48,3.2920815379810904,1.1555761619447091,4.442113568806252,2.779470384645688
5.49,3.1835515996178994,1.5016750105257677,4.352805060773903,2.9863991660978826
5.5,3.0367835608874976,1.1642280988196414,4.70860971954201,2.7605361030577917
5.51,2.9628090748996145,4.504918704620573,4.375550318194381,3.872597265058543
5.5200000000000005,2.8192811026581515,4.454524779283118,4.309514887815004,3.712311504280879
5.53,3.0005138526310873,4.198771656466787,4.413459334276617,3.9138874941737516
5.54,2.5571863908554917,4.581931257858824,4.5778095608024945,3.6594248556221083
5.55,2.423753106081767,4.462824195255787,4.488224623164133,3.4089796438023225
5.5600000000000005,2.255592774934673,4.196575896670447,4.220832289599231,3.012666166997385
5.57,2.1169693339362423,4.651705101726341,4.173050684758643,2.910163658475489
5.58,1.9918518718259768,4.743920843166025,4.161658867733465,2.7494392591233687
5.59,1.9618580371199446,4.752457015939586,3.7681766584937386,2.4116243487333064
5.6000000000000005,2.010243902365419,4.577272577821227,4.009415350101811,2.6253002395890954
5.61,1.9954279468142386,4.528813889100158,3.723647077811136,2.3054335680197697
5.62,1.873158006058755,4.72737300831734,3.828515055565733,2.4888079398865504
5.63,1.6687936370660883,4.782232283975974,3.6764973117918114,2.0881144811668753
5.64,1.8714369099705084,4.697237097429657,3.7293170215966085,2.5751939933574395
5.65,1.782972595452498,4.375864530574578,3.6034685347540045,2.2176916542462104
5.66,1.5800219227676868,4.552863206457472,3.0263571304308,1.8574833774463113
5.67,1.4482426128543695,4.589748892253968,3.484673868661853,1.7353248782515618
5.68,1.596729843283309,4.241424722059758,3.4948402356323327,1.943046579078475
5.69,1.4978698932620538,4.594370924616522,3.3990242499866263,1.7433565897934378
5.7,1.19820160132441,4.873700025090263,3.2465937205731867,1.4674316724692424
5.71,1.3934875947075602,4.620788023407464,3.4627007371858216,2.1382460869888162
5.72,1.4247648429080462,4.749868936098528,3.18455520111075,1.877072376121026
5.73,1.220544310471179,4.550008925715757,3.1405704029228843,1.399985073729613
5.74,1.387553549643543,4.510341494291135,3.173807084684538,1.6705555900828364
5.75,1.1177892718456235,4.580728503216353,2.9999410478875506,1.4220595704974892
5.76,1.5733517795023793,1.2979252127961398,2.733073402664334,1.913391523083344
5.7700000000000005,1.5686327088372303,1.2750123616789524,2.4212552732369375,1.9692482382511418
5.78,1.341366516066651,1.6203857288106858,2.672149815137817,1.6119069275090934
5.79,1.4634141387772883,1.6368078442894354,2.8068308737393757,1.8349497876671639
5.8,1.0423147510697228,1.270779578591056,2.563517511791159,1.4511302826339383
5.8100000000000005,1.2799834735809559,1.5741869942254672,2.6847328620173636,1.8037627073009372
5.82,1.460225690336664,1.410805094092375,2.5155993639405003,2.2162755774139873
5.83,1.3802963057492954,1.476898914953542,2.634414301467371,2.0135188088017233
5.84,1.7216863428339684,1.4955468712299207,2.315691805168689,2.3786216563072626
5.8500000000000005,1.9868493181853293,1.5782680871996932,2.374000470716437,2.5908424711253026
5.86,1.534831086753841,1.4370832232168493,2.3158688648479995,2.35424017681867
5.87,1.657135588800063,1.6426649894153664,2.4116032454056473,2.366468612673545
5.88,1.9030302125904268,1.4721915150156424,1.8317429191438668,2.8584272317946073
5.89,2.2023739882363436,1.5209402962485141,1.96805715407059,3.107963465898021
5.9,1.8235783508171355,1.2952249010476178,2.1138039964399766,2.7960474344159403
5.91,2.1462770916260414,1.758585030008744,2.1615943651946266,3.0312747026506406
5.92,2.4887493128839147,1.4970346003479311,1.887460591647797,3.4421573484715826
5.93,2.0165618831610663,1.5346948257585882,1.7375593291194633,3.3434009817817785
5.94,2.1700892865232753,1.1752122233310045,1.8419887439570046,3.2924525260146975
5.95,2.4048670965878154,1.296860420627744,1.7956390399036621,3.436976052325982
5.96,2.486926020830998,1.6159841771018133,1.5339535366173584,3.6067113403789097
5.97,2.80237665071651,1.4687035667499848,1.5805528625759326,3.8751271285299076
5.98,2.81040592805812,1.127884766705478,1.652905241197168,3.8804994911763377
5.99,2.5849223098359957,1.5850730095730214,1.7027126696028188,3.72168977910841
6.0,3.057914216766565,4.4374649796976815,1.4539655381998258,2.941994371570064
6.01,2.9825402739572198,4.740252088241471,1.4060006944531396,2.6509886886447576
6.0200000000000005,3.3840772598893603,4.508077698569796,1.4544990554497002,3.0760248158631667
6.03,3.1763641103938416,4.553383854886624,1.6170471294951558,2.9113567145680137
6.04,3.2742693027514704,4.70426602666665,1.5731636441348669,2.953059621151284
6.05,3.5629351470578214,4.382685740748914,1.6865106824088978,3.0488572177461077
6.0600000000000005,3.6946844839964936,4.367918252801855,1.5503109122020853,3.2209911110468465
6.07,3.737103878000345,4.491249055060756,1.993041157151021,3.261195306709992
6.08,3.4819989668011724,4.649785437887932,1.6656471824382098,3.0949953716879977
6.09,3.930044514237797,4.315567338804488,1.8437195108292133,3.379451292443364
6.1000000000000005,3.7594144256116144,4.263351641776616,1.9931273051139629,3.16531041707312
6.11,4.045641557912743,4.649250844962289,2.3616860137311275,3.426736414113601
6.12,3.8531273072882293,4.4282973469965,2.0380801753046995,3.4638214345605958
6.13,4.22822246928921,4.460936642314258,2.063257296975979,3.6321808490722067
6.140000000000001,4.092485265499536,4.234115855679288,2.146052085644417,3.8103597830792895
6.15,4.077736351460721,4.416527040594797,2.5654449212324755,3.8092334066185796
6.16,4.458551658801667,4.520508895896098,1.9111776039994322,3.9765103625645617
6.17,4.433852732933742,4.665768847663529,2.2662717430770503,3.8830034968586933
6.18,4.34139994417958,4.402240113225748,2.930628501178652,4.197781562933829
6.19,4.716556402363123,4.778359367570489,2.650937297372171,4.208134181364781
6.2,4.444420522311354,4.415663373250352,2.44252491180729,4.162176450190257
6.21,4.549452101436888,4.41589013800574,2.677807083288088,3.9959318339703973
6.22,4.610044844807327,4.759772042535094,2.7596655514668633,4.407935254106807
6.23,4.481952917252707,4.554429766996574,2.9490832510889495,4.554269886411768
6.24,4.668331356605849,4.43618854943629,3.1730051866362197,4.620055754483673
6.25,4.508706764101911,1.4002470894524643,3.0041127252141453,4.32375922962056
6.26,4.525252013998061,1.6338236826793944,2.919206104429473,4.516657616011418
6.2700000000000005,4.8032437683789695,1.6513440549250642,3.196722350921717,4.621975202665933
6.28,4.397802303712291,1.2977755256984203,3.022303772693645,4.35859186329643
6.29,4.153186778099892,1.4177008796588262,3.0327359385482455,4.184226252323075
6.3,4.776940352212357,1.4382352462542947,2.9802544440508285,4.828874964223723
6.3100000000000005,4.8945434548303535,1.2715332097715808,3.075838352047387,4.789515439681537
6.32,4.375227080247889,1.4156486542723257,3.2475805732637104,4.336977117157555
6.33,4.080766172239626,1.4250969748637698,3.266649029879612,3.919157639948622
6.34,4.292533338292776,1.6008573321884447,3.570545492959021,4.179318588899923
6.3500000000000005,4.239233894027993,1.6112670319623312,3.39173948634552,4.137117658913521
6.36,4.192435423894007,1.3732878263660195,3.143569213093019,4.171688015739474
6.37,3.975425997098462,1.3911376098990638,3.5452910513522475,3.911110706083242
6.38,4.177819713776907,1.5271518432848625,3.701504216686477,4.151948037391305
6.390000000000001,4.092519909803979,1.33364424553367,3.7443175321424835,4.088290308233585
6.4,3.684842211570696,1.5154355636532792,4.150092280368573,3.5965231518841847
6.41,3.956165558444579,1.4106585074263582,3.871580550806522,3.751031647346553
6.42,4.087896513478205,1.2741414648789537,4.176029793610571,3.856709120352341
6.43,3.6923475037273215,1.276086926055705,4.095692632368117,3.4378075467663964
6.44,3.5163566535402393,1.6483791966309884,4.156226467317686,3.415183761820928
6.45,3.452213248200764,1.4000475624736497,4.093057449687927,3.363231834872785
6.46,3.477171636806679,1.6783149343910364,4.282142002009717,3.377982936635213
6.47,2.9975772030091674,1.3447255623477754,4.232916043605704,2.7908697297373304
6.48,3.2041602646950533,1.4693716905334016,4.447475926198396,2.9776411346331395
6.49,3.0128612173312295,1.7948274493540468,4.44646767460992,2.836173910317675
6.5,3.2738708189561927,4.357922926243172,4.396909889465908,4.455620197402522
6.51,2.844376852754051,4.227765534165429,4.643835955692824,3.976337308050642
6.5200000000000005,3.041567705352181,4.7209355889775235,4.4887474434910875,4.277655660246596
6.53,2.4917776069155453,4.393632580061551,4.283864741139553,3.2508214205836294
6.54,2.6664849938724826,4.518474043112817,4.3149700290256074,3.6783528248360953
6.55,2.5252930044788644,4.430939452027048,4.213836175975917,3.474737569287941
6.5600000000000005,2.2368694476064475,4.563211326405369,4.023599247176046,2.8162431143913267
6.57,2.313029778704998,4.374470912924393,4.110072284112698,2.958522896292977
6.58,2.390078777220131,4.493813450826905,3.9346620232547664,3.1066288343697437
6.59,2.053433655253281,4.591343930846882,3.818324476560172,2.3829239887997202
6.6000000000000005,1.7474678812672249,4.3655236343550525,3.645111767850335,2.2107781567898046
6.61,1.9383991152205375,4.413258544657957,3.7839861775538153,2.62400544912472
6.62,1.7186049946097057,4.467881523937487,3.868448937101962,1.9652025278457048
6.63,1.7373846077564856,4.300399612341231,3.601417492218888,2.0628740257332145
6.640000000000001,1.7123121032394024,4.456238653053983,4.053859847744787,2.3502053066642032
6.65,1.386678603005134,4.540078915227007,3.7268224578907674,1.894492379846496
6.66,1.344033082004516,4.459802537339883,3.7298187098419824,1.7706129396717398
6.67,1.6321996680346498,4.479652657174014,3.5837243052867525,2.077774055185269
6.68,1.4231193303780705,4.5185986662795745,3.6894071237004287,1.9387829045076033
6.69,1.0517117632675959,4.420125586537294,3.200886779325119,1.0
6.7,1.5601196486326327,4.62870599001133,2.8515576863796186,1.590539854499433
6.71,1.4486512287835718,4.7440713689686405,3.127103539990653,1.6756470369451584
6.72,1.2665900950294677,4.449762063922565,3.2242243787903133,1.4251845860013492
6.73,1.1529353633286406,4.596823695883176,3.0945837890250663,1.173244415361557
6.74,1.4922509150530963,4.484571238833151,3.0502222139837443,1.9885267293103417
6.75,1.4102080814158466,4.578284021669468,3.153946916801601,1.8596875388251934
6.76,1.7429540051014347,1.6667655411978104,2.93878728704022,2.0110409182650173
6.7700000000000005,1.4344698626273984,1.503048933889052,2.9414960183852283,1.677191014710977
6.78,1.445132894423542,1.1496231823378902,2.5978333236793656,2.0098678130920193
6.79,1.377450241666574,1.4945831114236032,2.5085087810150783,2.0894412842148267
6.8,1.5652951319877717,1.6152067362156632,2.8796570810903015,1.9400167300996136
6.8100000000000005,1.5687165637903548,1.3899539312980023,2.5721952127335657,1.9847082212135045
6.82,1.710719624130049,1.5784669931529303,2.391542331116326,2.1921259867963974
6.83,1.469571128580325,1.3173941436097334,2.3275553681768324,2.2693618796139368
6.84,1.5353271168421454,1.1942065607163166,2.2588174465661233,2.4286405256816286
6.8500000000000005,1.5854766064197867,1.4461355252786923,2.184919741499403,2.224317468211483
6.86,1.8537082338515947,1.1522463491870085,2.0283632061101216,2.9230158841501717
6.87,2.035726156879885,1.387139185904409,1.929164712536618,2.9402230897450163
6.88,1.7905004772307809,1.6235664117038664,2.07466915538735,2.8537585097586256
6.890000000000001,1.8723987261831816,1.1285068546774202,1.94643956912105,3.170557851813329
6.9,2.072605080731421,1.226116426302864,2.155369123177212,2.9655772935176543
6.91,2.0660807229572296,1.2644413630471871,1.9602605629391423,3.180203609361978
6.92,2.347862806579861,1.4144662485629944,1.8915177647342105,3.231452925585183
6.93,1.919311464023095,1.3676339122832593,1.665175405343221,3.280123484682113
6.94,2.2437322347426214,1.6409574481019669,1.7008665911052991,3.289944023032049
6.95,2.346711527743966,1.57207293947691,1.7140491052153126,3.28582957743537
6.96,2.1952212522158225,1.5009757461142712,1.7068486809497365,3.3175146748382685
6.97,2.514485258406215,1.4468264479492179,1.512382145845701,3.6654045575397793
6.98,2.6229102226339696,1.4851722785532142,1.636609243656282,3.6501483068412757
6.99,2.84001175044737,1.2907770594206622,1.4001912924950937,4.1357572380793695
7.0,3.154765491135963,4.654437366218791,1.4620396800259603,2.7907937918208026
7.01,3.036428057566262,4.349458095238772,1.3201859130165374,3.072309685474591
7.0200000000000005,3.0104425703536237,4.651056024830191,1.1718980465306736,2.6571331429944256
7.03,3.2688518104053452,4.705379223339325,1.5705974872040258,3.0539308963988083
7.04,3.547500503525467,4.554337533880437,1.708315643737428,3.006496038360268
7.05,3.317046448945787,4.494390657328685,1.748495511797159,3.013620713434085
7.0600000000000005,3.423444836750446,4.583677006363986,1.7881637064799922,2.9870968628563634
7.07,3.7550054524370204,4.078516319466088,1.7285787106176354,3.278789742066588
7.08,3.7192927341621864,4.568491700837344,1.719232250866201,3.2715559560887773
7.09,3.947784115777092,4.504125665975341,2.0018270453349993,3.531145244807857
7.1000000000000005,3.9248423157042773,4.513840049547552,2.0459756525637056,3.503429532584467
7.11,4.121233244559167,4.631101827069999,1.9515864171749877,3.4315522954565245
7.12,3.91612038612921,4.5101013526061,2.2842967152138183,3.4523562419966662
7.13,4.153924293750473,4.345096541440001,2.028408571075187,3.477122969031836
7.140000000000001,4.1890696605637805,4.4997817564551035,2.1407960096276093,3.5283141336790704
7.15,4.088554116598864,4.532143191839058,2.5618335765659794,3.5618647596877206
7.16,4.089449164159234,4.539480708390299,2.502719501625852,3.5842797220511926
7.17,4.505832806590925,4.546757365237861,2.36988255694445,3.9423689057613247
7.18,4.384030713483108,4.682648357662419,2.5378814520876762,3.632958746854186
7.19,4.315660295788673,4.3534862283794205,2.5808556930320687,3.8287197915429267
7.2,4.500252485370943,4.54889164814012,2.1790291425931234,4.080151147898992
7.21,4.7270764337415265,4.721452789143468,2.5388690361121027,4.246863356407574
7.22,4.196799578761528,4.253040850351159,2.740654017233171,3.8044396469360278
